age,job,marital,education,default,balance,housing,loan,y
42,10,2,2,0,2,0,0,0
49,4,2,1,0,249,1,0,0
43,11,1,0,0,3274,1,0,0
39,8,2,2,0,5731,1,0,0
66,6,2,1,0,206,0,0,1
30,10,1,3,0,2325,0,0,0
38,5,1,3,0,0,0,0,0
31,2,2,2,0,1664,1,0,0
32,10,2,2,0,3333,0,0,0
48,10,2,2,0,7020,0,0,0
34,1,2,3,0,37,0,0,0
28,9,1,2,0,28,0,0,0
40,1,1,2,0,1670,1,0,0
36,3,2,2,0,134,0,0,0
52,6,2,2,0,603,0,1,0
46,1,2,1,0,276,1,1,0
25,10,1,2,0,2157,1,0,0
52,2,2,2,0,161,1,0,0
40,2,2,1,0,3658,1,0,0
26,5,3,3,1,-402,0,1,0
26,2,1,1,0,3342,1,0,0
35,7,1,2,0,1732,0,0,0
40,1,1,2,0,263,1,0,0
31,5,2,3,0,623,1,0,0
32,1,2,2,0,3540,1,0,0
33,1,2,2,0,95,1,0,1
53,8,3,2,0,765,1,0,1
46,10,3,2,0,-824,1,0,1
28,5,1,3,0,5549,0,0,0
31,2,2,2,0,191,1,0,0
44,2,2,1,0,420,1,0,0
35,1,2,2,0,0,0,0,0
50,10,3,0,0,2706,1,0,0
32,10,2,2,1,4,1,1,0
51,1,2,2,0,423,1,1,0
51,5,2,3,0,-892,1,1,0
31,2,2,0,0,-120,1,0,0
41,1,3,2,0,-365,1,0,0
57,10,2,3,0,27069,0,1,0
34,5,1,3,0,8038,1,0,0
47,10,2,2,0,-938,1,0,0
47,1,3,2,0,1139,1,0,0
36,7,2,2,0,189,1,0,0
29,4,1,3,0,19,0,0,1
39,10,2,2,0,3663,0,0,0
53,2,1,0,0,0,0,0,0
47,2,2,2,1,-614,1,0,0
51,10,3,2,0,2323,1,1,0
48,2,2,2,0,425,1,0,0
32,10,2,2,0,5122,0,0,0
36,5,3,3,0,608,0,0,0
50,0,2,1,0,341,1,1,1
39,1,2,2,0,607,1,0,1
31,2,2,2,0,1495,1,1,0
49,1,2,2,0,381,0,0,0
33,11,3,2,0,385,0,0,0
26,5,1,3,0,1274,1,0,0
27,2,2,2,0,362,1,0,0
51,2,2,1,0,377,1,0,0
26,1,1,2,0,802,0,0,0
45,1,2,2,0,194,0,0,0
54,10,2,2,0,-315,0,1,1
49,10,2,3,0,1843,1,0,0
47,10,2,2,0,-9,0,0,0
42,4,2,1,0,83,0,1,0
50,3,2,3,0,433,1,0,0
37,1,2,2,0,-107,1,0,0
54,2,2,1,0,4503,0,0,0
40,8,2,2,0,51,1,0,0
50,8,2,2,0,961,0,1,0
57,6,2,2,0,49,1,1,0
33,10,2,2,0,3470,0,0,0
49,10,2,2,0,-147,1,0,0
35,8,2,2,0,0,1,0,0
28,2,1,2,0,0,1,0,0
58,5,2,3,0,172,0,0,0
31,1,1,2,0,-407,0,1,0
36,5,3,3,0,649,0,0,0
49,2,1,1,0,1040,0,0,0
30,11,2,2,0,142,1,0,0
29,8,1,2,0,209,1,0,0
50,5,2,0,0,3304,0,0,0
26,9,1,3,0,294,0,0,1
27,4,2,2,0,4848,1,1,0
32,2,1,2,0,1670,1,0,0
62,0,2,2,0,367,0,0,0
34,2,1,2,0,13683,1,0,0
25,1,1,3,0,1420,0,0,0
34,5,1,3,0,340,1,0,0
44,10,1,2,0,1679,0,0,1
38,5,2,3,0,1198,1,0,0
57,1,2,2,0,169,0,0,0
36,7,2,3,0,506,0,0,0
41,3,2,2,0,1249,1,0,0
36,5,1,3,0,678,0,1,0
27,5,1,3,0,212,1,0,0
37,10,3,2,0,23,0,0,0
47,5,1,3,0,4402,0,0,1
31,8,3,1,0,459,1,0,1
39,7,2,2,0,4722,1,0,0
35,1,3,3,0,1555,1,0,0
40,2,2,2,0,61,1,0,0
38,5,1,3,0,0,1,0,0
31,10,2,2,0,3706,1,0,0
36,2,2,1,0,1177,0,0,1
53,5,2,1,0,2096,0,0,0
59,2,2,1,0,748,0,0,0
29,5,1,3,0,3357,0,0,0
30,1,1,2,0,3809,1,0,0
52,1,2,2,0,395,1,0,0
55,2,2,2,0,1011,1,0,0
56,2,2,1,0,420,1,0,0
32,1,2,2,0,76,1,0,0
24,2,2,2,0,0,0,0,0
51,2,2,1,0,844,1,0,0
36,5,2,3,0,1318,1,0,0
36,10,2,3,0,167,1,0,0
42,5,2,3,0,2187,1,0,1
49,1,2,2,0,14440,1,0,0
48,5,2,2,0,2294,1,0,0
36,5,2,2,0,80,1,0,0
48,5,2,1,0,2537,0,0,0
30,10,2,3,0,569,0,0,1
27,5,1,3,1,0,0,1,0
38,3,2,3,0,0,1,0,0
36,10,1,2,1,12,0,0,1
45,10,2,2,0,49,0,0,0
44,4,2,3,0,460,0,0,0
42,10,2,2,0,613,1,0,0
37,3,2,3,0,7944,0,0,0
48,2,2,2,0,1143,1,0,0
57,6,2,1,0,-464,1,0,0
44,8,2,2,0,1989,1,1,0
48,10,2,2,0,17,1,1,0
56,6,2,1,0,-1,0,0,0
37,5,2,3,0,1698,1,0,0
47,2,2,2,0,5306,1,0,0
54,4,2,0,0,0,0,0,0
51,6,3,2,0,1679,0,0,1
47,1,2,2,0,3676,0,0,1
25,5,2,3,0,-242,1,1,1
39,8,1,2,0,471,0,0,0
40,5,2,3,0,8902,1,0,0
38,5,1,3,0,1704,0,0,0
34,5,2,3,0,3050,1,0,1
53,4,2,1,0,2581,0,0,0
32,8,2,2,0,162,1,0,0
35,2,2,2,0,243,1,0,0
24,9,1,2,0,1847,0,0,0
58,2,2,1,0,0,1,0,0
49,5,2,1,0,3371,0,0,1
45,8,1,2,0,1757,1,0,0
55,5,2,3,0,171,1,0,0
42,3,2,3,0,157,1,1,0
28,1,2,2,0,934,1,0,0
48,2,2,2,0,-19,0,1,0
51,5,1,3,1,-55,1,0,0
38,4,2,1,0,21,0,0,0
27,2,1,2,0,14,0,0,0
50,10,1,2,0,246,1,0,0
44,2,2,1,0,887,1,0,0
40,5,2,3,0,51,0,0,0
29,8,1,2,0,-287,1,0,0
34,8,2,2,0,0,1,0,0
44,7,1,3,0,2734,1,0,1
50,3,2,3,0,52,0,0,0
34,5,2,3,0,2594,1,0,0
54,6,3,1,0,22,0,0,0
34,10,2,3,0,1611,1,0,0
34,1,1,3,0,18,1,1,1
52,2,2,1,0,1331,1,0,0
60,0,2,0,0,7337,0,0,0
39,5,1,2,0,835,1,0,0
58,6,2,1,0,5092,0,0,0
41,10,3,2,0,52,0,0,0
48,10,2,2,0,10655,0,0,0
58,5,2,3,0,1831,0,0,0
40,7,2,1,0,92,1,0,0
48,5,2,3,0,586,1,1,0
52,2,3,1,0,1758,1,0,0
50,7,2,2,0,2061,1,1,0
25,10,1,2,0,959,0,0,0
54,6,2,1,0,208,0,0,0
34,8,2,2,0,-315,1,0,0
48,5,2,3,1,-13,1,0,0
37,1,2,3,0,801,0,0,0
66,6,2,3,0,1948,0,0,1
32,5,1,3,0,751,1,0,0
45,2,2,2,0,784,1,1,0
43,2,1,2,0,24,0,0,0
41,5,2,3,0,72,1,0,0
40,10,3,3,0,1871,1,0,0
44,8,1,2,0,1378,1,0,0
43,2,2,1,0,188,1,0,0
30,0,1,3,0,6836,0,0,0
32,8,2,2,0,61,1,0,0
57,1,2,2,0,-967,1,0,0
31,2,1,3,0,462,1,1,0
49,0,2,2,0,0,0,0,0
31,1,1,2,0,5527,1,0,0
41,1,2,3,0,1287,0,0,0
44,5,2,3,0,17361,0,0,0
54,3,2,0,0,1956,0,0,0
37,2,3,2,0,0,1,0,1
34,5,2,2,0,-294,1,0,0
43,10,2,2,0,275,0,0,0
44,5,2,3,0,724,1,0,0
44,8,2,2,0,27,0,0,0
53,1,3,2,0,26,1,0,0
36,10,2,2,0,191,0,0,0
58,10,3,2,0,-123,0,0,0
26,9,1,2,0,-147,0,0,0
34,10,1,2,0,179,0,0,0
55,2,2,1,0,1086,1,0,0
55,2,2,2,0,471,1,0,0
34,3,2,3,0,105,1,0,0
41,3,3,2,0,1588,1,1,0
38,4,3,2,0,70,0,0,1
28,2,1,2,0,2700,0,0,0
41,10,2,2,0,1602,1,0,0
30,1,2,3,0,0,1,0,0
39,10,2,0,0,839,0,0,0
41,1,2,2,0,21515,1,0,0
36,10,2,2,0,5902,1,0,0
37,5,2,3,0,547,1,1,0
59,7,2,3,0,3800,0,1,0
26,10,1,2,0,261,1,0,0
43,10,2,2,0,0,1,1,0
42,5,2,2,1,-34,0,0,0
46,2,2,0,0,9328,1,0,1
31,1,2,2,0,5,1,1,0
43,11,2,2,0,3529,0,0,0
48,2,1,3,0,2330,1,0,0
41,2,2,2,0,1334,1,0,0
32,7,2,3,0,3601,0,0,0
45,10,2,3,0,265,0,0,0
52,1,1,0,0,2227,0,0,1
37,7,2,2,0,487,0,1,0
38,2,3,2,0,0,1,0,0
36,8,1,2,0,174,1,0,0
58,6,2,2,0,14412,0,0,0
37,5,2,3,0,3288,0,0,0
30,10,1,2,0,57,0,0,0
47,10,2,2,0,2246,1,0,0
40,10,2,2,0,4441,1,0,0
42,5,3,3,0,0,0,0,0
71,0,2,3,0,353,0,0,0
54,2,2,2,0,448,1,1,0
53,3,2,1,0,27,1,0,1
33,2,3,2,0,474,0,0,0
30,10,1,3,0,1185,1,0,0
39,8,3,2,0,282,1,0,0
32,2,2,2,0,2,1,0,0
34,10,1,2,0,60,0,0,0
39,7,1,3,0,3972,0,0,0
75,6,2,2,0,26452,0,0,0
33,1,3,2,0,818,1,1,0
40,8,2,2,0,9374,1,0,0
37,10,2,0,0,47,0,0,0
69,6,2,1,0,279,0,0,0
52,11,2,1,0,20,1,0,0
31,1,3,2,0,360,0,0,0
28,10,1,2,0,1532,0,0,0
29,5,1,3,0,1673,0,0,0
46,8,2,2,0,2420,0,0,0
28,2,2,2,0,100,1,1,0
41,1,2,2,0,0,0,0,0
42,10,3,2,0,1533,0,1,0
34,1,1,2,0,296,0,0,0
28,2,2,2,0,2788,1,0,1
43,5,1,2,0,109,1,0,0
32,10,2,2,0,485,0,0,0
33,10,1,3,0,125,0,0,0
70,6,2,2,0,616,0,0,0
36,8,2,2,0,3064,1,0,0
53,10,2,2,0,206,0,0,0
30,2,1,2,0,6900,0,0,0
45,8,3,2,0,-179,0,0,0
31,8,1,2,0,481,1,0,0
28,1,2,2,0,12,1,0,0
45,2,2,1,0,0,0,0,0
51,5,2,3,0,176,1,1,0
53,5,2,1,0,4086,0,0,0
40,10,2,2,0,257,1,0,0
53,2,2,1,0,53,1,0,0
31,2,3,2,0,6,1,0,0
30,5,2,3,0,562,0,0,0
53,3,2,2,0,-118,1,0,0
40,2,2,1,0,2805,1,0,0
26,5,1,2,0,565,1,0,0
47,2,2,2,0,0,1,0,0
51,5,2,3,0,1612,0,0,0
45,11,2,1,0,180,1,1,0
35,5,2,3,0,0,1,0,0
36,5,1,3,0,876,1,0,0
57,1,2,2,0,2137,0,0,0
42,2,2,1,0,260,1,0,0
32,2,2,2,1,-53,1,0,1
30,5,2,3,0,944,0,0,1
36,10,2,2,0,2394,0,0,0
43,10,2,2,0,297,1,0,0
69,6,1,3,0,2144,0,0,1
31,10,1,3,0,969,0,0,0
35,10,2,2,0,0,0,0,0
26,3,2,3,0,37,1,1,0
46,10,2,2,0,410,0,1,0
30,10,2,2,0,1211,1,0,0
33,5,1,3,0,71,0,0,0
34,5,2,3,0,436,1,0,0
48,2,2,1,0,559,1,0,0
31,5,2,3,0,1170,0,0,0
46,5,3,3,0,25,0,0,0
40,8,2,2,0,1325,0,0,0
39,3,2,2,0,0,0,0,0
33,10,1,2,0,647,1,1,0
50,2,2,1,0,2142,1,0,0
84,6,3,1,0,639,0,0,1
40,2,2,1,0,177,1,1,0
55,5,2,3,0,236,0,0,0
40,8,3,2,0,1959,1,0,0
46,1,2,1,0,96,0,0,0
43,7,1,3,0,0,0,0,0
34,2,2,2,0,250,1,0,0
35,10,1,2,0,126,0,0,0
57,6,2,0,0,1621,1,0,0
25,9,1,2,0,8,0,0,1
32,7,2,3,0,189,1,0,0
52,6,1,2,0,316,0,0,0
31,7,1,3,1,-282,1,0,0
34,5,2,3,0,-308,1,0,0
42,10,3,2,0,248,0,0,0
47,2,3,1,0,126,1,0,1
50,7,3,3,0,13,1,0,1
30,10,2,2,0,-393,1,1,1
33,8,1,2,0,358,1,0,0
56,10,1,3,0,917,0,0,0
34,1,3,2,0,1268,1,0,0
33,10,2,2,0,-163,1,1,0
32,5,1,3,0,473,1,0,0
34,5,2,3,0,4831,1,0,0
37,10,2,2,0,1063,1,0,0
30,5,2,2,0,0,1,0,0
29,2,2,2,0,424,1,1,0
56,11,3,1,0,802,0,0,0
31,5,2,3,0,430,1,0,0
59,0,2,0,0,3940,0,0,0
36,4,2,2,0,2880,0,0,0
51,2,3,2,0,1069,1,0,0
54,7,3,1,0,4382,1,0,0
37,5,2,3,0,0,0,0,0
32,10,2,3,0,3939,0,0,0
42,7,2,3,0,753,0,0,0
29,2,2,2,0,358,0,0,0
52,2,2,1,0,1141,1,0,0
40,10,2,2,0,1259,0,0,0
30,8,2,2,0,227,0,1,0
55,3,3,2,0,538,1,0,1
49,5,2,3,0,92,1,0,0
33,10,2,3,0,8023,0,0,0
32,8,1,2,0,2478,0,1,0
21,9,1,2,0,6844,0,0,0
42,10,2,2,0,440,1,0,0
56,7,2,2,0,800,0,1,0
39,0,1,2,0,914,0,0,0
30,3,1,2,0,638,0,0,0
55,6,2,2,0,159,0,0,0
43,2,2,1,0,483,1,0,0
53,11,2,2,0,94,0,0,1
57,6,2,2,0,1044,0,0,1
39,7,1,0,0,0,0,0,0
56,10,3,3,0,401,1,0,0
29,8,1,0,0,33,0,0,0
38,2,2,1,0,506,1,1,0
59,5,2,3,0,1881,0,0,0
42,10,1,0,0,344,1,0,0
46,2,2,1,0,0,1,0,0
31,1,2,2,0,3,1,0,0
35,8,3,2,0,221,1,0,0
50,7,2,2,0,36,0,0,0
42,2,2,1,0,969,1,0,0
36,8,1,2,0,760,0,0,0
25,1,1,3,0,220,0,0,0
42,5,1,3,0,10907,0,0,0
27,9,1,3,0,-148,1,0,0
32,2,2,1,0,415,1,0,1
57,5,2,3,0,1341,1,0,0
48,2,2,2,0,865,1,0,0
34,2,3,2,0,-566,1,0,0
33,8,2,2,0,210,1,1,0
26,10,1,2,0,1275,1,0,0
50,2,2,2,0,579,0,0,0
60,10,1,3,0,2934,0,0,0
47,5,2,3,0,6637,1,0,0
31,5,2,3,0,271,0,0,0
52,10,2,3,0,0,0,0,0
36,8,2,2,0,472,1,0,0
43,2,2,1,0,487,1,0,0
30,10,1,3,0,699,1,0,0
32,2,2,2,0,150,0,0,0
31,5,1,3,0,1130,1,0,0
29,5,1,2,0,584,1,0,0
48,8,3,2,0,3186,0,1,0
32,8,1,2,0,133,0,0,1
30,4,1,3,0,868,0,0,0
48,2,2,2,0,480,1,0,1
51,2,2,0,0,1883,1,0,0
34,5,2,3,0,606,0,0,1
35,2,2,2,0,603,1,0,0
49,5,1,1,0,548,0,0,0
36,11,2,2,0,-872,1,1,0
37,2,3,2,0,33,1,0,0
37,5,2,3,0,1689,1,0,0
49,2,2,1,0,902,0,0,0
44,8,3,2,0,0,1,1,0
40,9,2,2,0,260,0,0,0
57,10,2,2,0,589,1,0,0
39,10,2,2,0,626,1,0,0
38,8,2,2,0,0,0,1,0
51,2,3,2,0,78,1,0,0
27,2,1,2,0,3792,0,0,1
38,2,1,3,0,14058,0,0,0
30,10,1,2,0,-522,1,1,1
36,9,1,0,0,386,0,0,0
37,11,2,2,0,1978,0,0,1
53,1,2,2,0,459,0,0,0
38,11,2,3,0,2812,1,0,1
48,5,2,3,0,5057,0,1,0
26,4,2,2,0,-759,1,0,0
33,2,1,2,0,-416,1,0,1
47,10,2,0,0,2106,1,0,0
45,5,3,3,0,220,1,0,0
32,2,3,2,0,0,1,0,0
69,6,2,0,0,426,0,0,1
65,0,2,0,0,4717,0,0,1
37,2,2,2,0,395,1,0,0
45,2,3,1,0,0,1,0,0
36,2,2,2,0,-206,1,0,0
62,7,3,3,0,6,1,0,1
37,5,2,3,0,4039,0,1,0
39,8,3,2,0,687,1,0,1
38,10,1,2,0,-242,1,0,1
31,5,2,3,0,582,1,0,0
58,2,3,1,0,8218,1,0,0
44,5,1,3,0,1424,1,0,0
31,2,2,2,0,92,1,0,1
33,10,1,2,0,2085,0,0,1
36,10,1,3,0,197,0,0,1
31,10,1,2,0,2305,0,0,0
45,1,2,2,0,-547,1,0,0
30,10,1,3,0,411,0,0,0
34,2,2,2,0,584,1,0,0
34,5,2,3,0,997,1,1,0
39,1,3,2,0,83,1,0,0
41,5,2,3,0,6563,0,0,0
32,8,1,2,0,0,1,0,0
32,5,1,3,0,0,0,0,0
36,2,2,1,0,398,1,0,0
35,1,2,3,0,1145,1,0,0
32,5,1,3,0,2,1,0,1
33,5,1,3,0,201,1,0,0
49,3,2,1,0,563,0,0,0
35,5,2,3,0,3161,0,0,0
31,10,2,2,0,0,0,1,0
42,5,2,2,0,1331,0,0,0
34,4,2,1,0,2929,0,0,1
32,8,2,2,1,-220,1,1,0
29,5,1,3,0,5980,1,0,0
32,8,1,2,0,48,1,0,0
50,4,1,0,0,0,0,0,0
58,6,2,2,0,3382,0,1,0
59,10,2,2,0,2308,0,0,1
25,9,2,3,0,10,1,0,1
57,8,2,2,0,162,1,0,0
30,2,1,2,0,1073,1,0,0
26,8,1,2,0,1700,1,0,0
50,8,1,1,0,148,1,0,0
39,8,2,2,0,0,1,0,0
45,2,2,1,0,185,1,0,0
37,5,3,3,0,896,0,1,0
47,2,3,1,0,1279,1,0,0
50,10,2,3,0,199,1,1,0
40,5,2,2,0,99,0,0,0
35,2,2,1,0,378,1,0,0
53,5,2,3,0,15,0,0,1
35,1,2,2,0,147,1,1,0
54,10,2,2,0,2225,0,1,0
35,1,1,2,0,1810,1,0,0
31,4,2,0,1,-6,0,1,0
46,10,3,2,0,435,1,0,0
52,5,2,2,0,335,0,0,1
34,1,3,2,0,-251,0,0,1
46,8,3,2,0,5,1,1,0
54,7,2,2,0,641,1,0,0
37,1,2,3,0,0,1,0,0
39,1,2,3,0,722,0,0,0
50,10,2,3,0,3337,1,1,0
44,10,3,2,0,0,0,0,0
56,1,2,2,0,1504,1,0,0
40,8,2,3,0,35,0,0,0
36,8,2,2,0,895,1,1,0
33,5,2,3,0,752,1,0,0
33,2,1,2,0,1925,1,0,0
42,8,2,2,0,-246,1,0,0
30,7,1,3,0,901,1,1,0
33,1,1,2,0,894,0,0,0
26,2,1,2,0,592,1,1,0
26,1,1,2,0,3529,0,1,0
37,8,2,2,0,0,1,1,0
59,6,2,1,0,0,0,0,1
49,2,2,1,0,371,1,0,0
33,2,1,1,0,1,1,0,0
46,10,1,2,0,834,1,0,0
55,3,2,1,0,298,1,0,0
49,8,2,3,0,306,1,0,0
51,10,2,2,0,143,1,0,0
27,1,2,2,0,186,1,0,0
44,10,2,2,0,5597,0,0,0
40,8,1,2,0,1547,1,0,0
36,5,2,3,0,1852,0,0,0
46,1,1,2,0,1790,1,0,0
30,8,1,2,0,20,1,0,0
35,1,2,2,0,8652,1,0,0
31,10,1,2,0,1626,0,0,0
37,1,2,2,0,749,0,0,0
49,2,2,0,0,51,1,0,0
27,8,1,2,1,-1,0,0,0
32,2,2,2,0,-32,1,0,0
70,6,3,2,0,6850,0,0,0
22,10,1,2,0,333,0,1,0
58,2,2,2,0,-27,0,1,0
33,2,2,2,0,932,1,0,0
83,6,3,1,0,0,0,0,0
50,5,3,3,0,100,1,1,0
53,2,2,2,0,-626,1,0,0
37,5,1,3,0,9,0,0,0
55,8,3,1,0,653,0,0,0
49,1,2,2,0,3608,1,0,1
41,2,2,1,0,293,1,1,0
40,5,1,3,0,36,1,0,0
48,5,2,3,0,263,1,0,0
27,9,1,2,0,8366,0,0,0
30,5,1,3,0,2186,1,0,0
37,3,1,2,0,20453,1,0,0
37,8,1,2,0,105,0,1,0
40,2,2,2,0,440,1,0,0
73,6,2,0,0,519,0,0,1
50,5,2,3,0,19447,1,1,0
53,2,2,1,0,225,0,0,0
47,2,2,2,0,2548,1,0,0
33,10,3,2,0,0,0,0,0
50,2,2,0,0,2284,1,0,1
51,2,2,1,0,40,1,0,0
42,4,3,3,0,364,0,0,0
34,10,1,2,0,174,0,0,0
44,10,2,2,0,10888,1,0,0
32,1,2,2,0,0,1,1,0
60,6,2,3,0,225,0,0,0
60,6,3,3,0,2131,0,0,0
29,2,1,2,0,-20,0,1,1
39,5,1,2,0,36,0,0,0
47,2,2,1,0,2642,0,0,0
30,1,2,3,0,400,1,0,0
31,10,1,3,0,1214,0,0,0
34,5,1,3,0,-292,1,0,0
51,1,2,2,0,1415,1,0,0
38,2,2,2,0,213,1,0,0
47,1,1,2,0,2540,0,0,0
46,4,1,3,0,3232,0,0,0
33,5,2,3,0,296,0,0,0
30,5,2,3,0,42,0,0,0
40,10,2,2,0,697,0,0,0
38,2,1,2,0,13156,1,0,0
63,6,3,2,0,1490,0,0,1
33,5,2,3,0,150,0,0,0
59,6,2,2,0,0,0,0,1
29,5,1,3,0,4210,1,0,0
54,8,3,2,0,1012,1,0,0
57,10,2,2,0,16063,1,0,0
57,2,2,1,0,5431,1,1,0
28,8,1,2,0,317,1,0,0
30,10,1,2,0,4787,1,0,0
28,2,2,2,0,225,1,1,0
45,8,3,1,0,3854,1,0,0
29,8,3,2,0,92,1,0,0
42,2,2,1,0,-10,1,0,0
31,2,2,2,0,-617,1,0,0
59,4,3,1,0,195,0,0,0
41,2,2,1,0,1172,1,0,0
57,4,2,2,0,0,0,0,0
43,8,3,2,0,0,0,0,0
30,8,3,2,0,-94,1,0,0
26,1,1,2,0,609,0,0,0
52,5,1,3,0,4,0,1,0
32,3,3,2,0,1121,1,1,0
39,5,3,3,0,355,1,0,0
31,2,2,2,0,3653,1,1,0
83,6,3,1,0,1097,0,0,1
34,5,2,3,0,436,0,1,0
40,2,2,2,0,4795,1,0,0
39,7,2,2,0,266,0,0,0
50,11,2,2,0,3357,0,0,1
30,10,2,3,0,101,1,1,0
43,2,2,2,0,10910,1,0,0
49,2,2,2,0,1568,0,0,0
41,6,1,1,0,0,0,0,0
35,2,2,2,0,305,1,0,0
57,6,2,3,0,31,0,0,0
29,3,2,2,0,452,1,0,0
48,1,2,2,0,5,1,0,0
38,3,3,3,0,7929,0,0,0
41,3,2,1,0,39,1,0,1
39,4,2,1,0,267,0,0,0
31,5,2,3,0,4945,0,0,0
51,10,2,2,0,463,1,0,0
35,11,1,2,0,2116,1,0,0
45,1,3,2,0,59,1,0,1
28,2,2,2,0,131,1,0,0
57,6,2,2,0,107,0,0,0
36,11,2,2,0,-35,0,0,0
49,10,2,1,0,230,1,0,0
34,5,1,3,0,2679,1,0,0
65,6,2,1,0,493,0,0,0
26,8,1,2,0,256,1,0,0
52,2,2,1,0,-133,0,0,0
32,2,1,2,0,811,1,0,1
33,11,2,3,0,302,1,1,0
43,5,2,3,0,3529,1,0,0
26,10,1,3,0,75,1,1,0
45,10,2,2,0,999,1,0,0
30,5,1,3,0,7845,1,0,0
37,8,3,1,0,260,1,0,0
45,5,1,3,0,2048,1,0,1
34,5,2,3,0,1557,1,1,0
35,8,2,2,0,505,1,1,0
41,1,2,3,0,1536,0,0,0
42,7,2,3,0,0,0,0,0
48,2,2,0,0,439,1,0,0
45,0,2,1,0,44,0,0,0
47,5,2,3,0,295,1,0,0
37,2,2,1,0,190,1,1,0
32,5,2,2,0,3935,1,0,0
40,5,2,3,0,-17,1,1,1
35,10,1,2,0,175,1,0,0
31,10,1,2,0,4888,1,0,0
36,10,1,3,0,40,0,0,0
44,5,2,3,0,4460,0,0,0
52,1,3,2,0,98,0,1,0
28,9,1,2,0,330,0,0,0
45,2,2,1,0,13117,0,0,0
38,5,2,3,0,12877,0,0,0
39,2,2,1,0,1506,1,0,0
28,5,1,3,0,0,0,0,0
31,10,1,2,0,775,0,0,0
46,2,2,1,0,258,1,0,0
22,9,1,2,0,246,1,0,0
49,2,1,1,0,2146,1,0,1
44,11,2,2,0,304,1,0,0
31,7,1,2,0,360,1,0,0
53,2,2,1,0,3316,1,0,0
55,5,2,3,0,6880,0,0,0
35,10,2,2,0,2189,0,0,0
35,2,2,2,0,5304,1,0,0
37,5,1,3,0,102,1,0,0
50,2,2,2,0,181,1,0,0
37,5,2,1,0,3953,1,0,0
37,2,1,1,0,6969,1,0,0
29,5,1,3,0,572,0,0,1
31,1,1,2,0,223,1,0,0
40,10,2,2,0,-396,1,0,0
47,8,3,2,0,164,0,0,0
55,7,2,2,0,2678,0,1,0
33,10,1,2,0,920,1,0,0
53,8,3,2,0,4554,0,0,0
38,5,1,3,0,623,0,0,1
61,5,2,2,0,967,0,0,0
43,11,3,2,0,1577,1,0,0
42,4,2,1,0,1,1,0,0
36,5,3,3,0,0,0,0,0
31,10,1,3,0,1166,1,0,0
59,5,2,0,0,3534,0,0,0
29,2,2,1,0,200,1,0,0
33,10,2,2,0,4790,1,0,0
44,2,2,1,0,-237,1,0,0
43,2,2,2,0,1335,1,0,0
42,5,2,3,0,603,1,0,0
32,5,1,3,0,577,0,0,0
43,5,2,3,0,0,1,0,0
39,1,1,2,0,163,1,0,0
23,2,2,1,0,1158,1,0,0
43,8,2,2,0,642,0,0,0
46,1,2,2,0,466,1,0,0
31,10,2,2,0,119,1,0,0
38,5,2,3,0,3436,0,0,1
53,2,2,1,0,238,1,0,0
37,2,2,1,0,378,1,0,0
49,3,3,2,0,32,0,0,0
31,11,1,2,0,315,0,0,0
45,5,2,3,0,6945,0,0,0
58,1,2,2,0,3496,1,0,0
35,2,1,2,0,0,1,0,0
32,10,1,2,0,309,1,1,0
28,10,1,3,0,0,1,0,0
26,10,1,2,0,668,1,0,1
48,5,2,3,0,1175,1,0,0
30,2,1,2,0,363,0,0,0
31,3,1,3,0,38,0,0,0
31,5,2,3,0,1183,1,0,0
45,2,3,1,0,942,0,0,0
38,1,2,2,0,4196,1,0,0
34,5,2,3,0,297,1,0,0
42,8,2,2,0,-91,1,1,0
60,7,2,1,0,362,0,1,1
42,2,1,2,0,1080,1,1,1
32,1,1,2,0,620,1,0,1
42,11,3,3,0,-166,0,0,0
33,8,2,2,0,288,1,0,0
42,1,2,0,0,642,1,1,0
51,10,2,3,0,2506,0,0,0
36,10,3,2,0,566,1,0,0
46,2,2,2,0,668,1,0,1
40,2,2,2,0,1100,1,0,0
49,2,2,2,0,322,0,0,0
38,2,2,2,0,1205,1,0,0
32,8,1,2,0,473,1,0,0
33,8,2,2,0,-333,1,0,0
57,7,2,3,1,-3313,1,1,0
57,10,2,2,0,295,0,0,0
28,2,2,2,0,1137,0,0,0
44,3,1,3,0,1136,1,1,0
